song_id,song_name,score,song_url,artist_name,artist_id
1881412326,失忆,100,https://p2.music.126.net/Uyvk-Lqq7JqFLdoh8WVeQA==/109951166506770436.jpg,吴嘉怡,33056279
1321385420,东西,100,https://p2.music.126.net/PhQLBkijv8iwo1F_t7GY_Q==/109951163638985548.jpg,很美味,12358435
1417520088,是非题,100,https://p2.music.126.net/0myJdSbWLPGRQ07wBO2Ssw==/109951164636108266.jpg,粥粥和小伙,12699514
1973035012,人间芳菲,100,https://p1.music.126.net/PC1QSBaurcl2pzH2QdcnKQ==/109951167789624494.jpg,音阙诗听,12174521
2012464806,人间烟火气,100,https://p1.music.126.net/krPhXJPR8_YtQiO3gWuEwQ==/109951168214033450.jpg,王梓钰,12048239
1393616255,提拉米苏,100,https://p1.music.126.net/VKYh1vcQl8vRUUSw8EL_AQ==/109951164389552341.jpg,新乐尘符,12503194
1837044635,正式的告白,100,https://p1.music.126.net/VzuXyzj3Av_RI3AiPlxf-Q==/109951165887523283.jpg,吕口口,28304831
1325203075,东西 (女生版),100,https://p1.music.126.net/kWdQhcr-3O9fEGUVGcqmDA==/109951163667706531.jpg,阿敏,30616365
1367394991,Moody,100,https://p1.music.126.net/gLHdUBK98DA2N8rBuGlOdA==/109951168835087558.jpg,Savannah Sgro,31381918
1388433823,Bleeding Love,100,https://p1.music.126.net/I_v7QFKavCcorjSn-xV5KQ==/109951168596727625.jpg,Ni/Co,27842648
1462753117,Under / Over,100,https://p1.music.126.net/_3jjtMJmThFKULSCId2Pdw==/109951165138250276.jpg,Gracie Abrams,33515545
1313591404,Let Me Down Slowly (Acoustic),100,https://p1.music.126.net/2-l6KNTqA62nLdGxSvkoZg==/109951163575046014.jpg,Beth,52412427
1313560945,2002 (Acoustic),100,https://p1.music.126.net/xfKapYCuyaTqXiq3YVc2iA==/109951163574912402.jpg,Amber Leigh Irish,30216061
1968781675,一直很安静,100,https://p1.music.126.net/d3P6hiIEDH4Gp9cApS5b3A==/109951167740623345.jpg,王贰浪,14312549
2019573476,达尔文,100,https://p1.music.126.net/4x-65bnidSKyEMDBmGtn8g==/109951168466764238.jpg,林俊杰,3684
2025533834,我们的歌,100,https://p1.music.126.net/Gm2v1KrDe2TwplzxcmTxYg==/109951168428025131.jpg,刘大拿,29588305
1975589384,爱似水仙,100,https://p1.music.126.net/-ovkCOg-RI07lrgsnW3wYA==/109951167819332684.jpg,苏星婕,46966451
1896178370,簇拥烈日的花,100,https://p1.music.126.net/116yF8yuMGoPCZne_Nb_sQ==/109951166635988818.jpg,Morerare,1081577
1815892497,Waving At Cars,100,https://p1.music.126.net/JDIyMuDRPZmnrvssRld5pg==/109951165674055444.jpg,Isac Elliot,772147
2064960966,"24/7, 365",100,https://p1.music.126.net/R9pzb2T5NmPc3w0ifLolkg==/109951168746837145.jpg,elijah woods,46348276
1846467132,Every Second,100,https://p1.music.126.net/-_aVX274kvrbblVPhKgqMQ==/109951165994687352.jpg,Mina Okabe,37316082
1942594143,Peter Pan Was Right,100,https://p1.music.126.net/yhS80cYs4vpWf_xwwKbufA==/109951167353556368.jpg,Anson Seabra,14470054
1458667025,Honest,100,https://p1.music.126.net/JfFTebG0ioKhC7Hnd5q_kQ==/109951168746400160.jpg,rei brown,12917017
1495030225,Famous Friends,100,https://p1.music.126.net/NonDnqItRZLoZqy6uSmUUw==/109951165465508982.jpg,Chris Young,52382
467390215,Close to You,100,https://p1.music.126.net/VidxTY2pqenWLtyYIkNx4A==/18935789253597779.jpg,Lucian,540111
30903415,funny day,100,https://p1.music.126.net/FZX7XAjsmEPGyVOqm4H7aQ==/109951166361039007.jpg,Kinder,580723
437802479,The Story Never Ends (Piano Version),100,https://p1.music.126.net/Xt4TxqCbVxsLVxhM61vwBg==/18360744673031690.jpg,Lauv,1057226
29732659,This Is the Life,100,https://p1.music.126.net/4iyroQCtkaTs5GSOLIPM1Q==/6621259023569534.jpg,Angie Miller,756064
1297498908,Walk Thru Fire,100,https://p1.music.126.net/SZFvPTbtIWaO2Dz1ytOeAw==/109951163433090567.jpg,Vicetone,747030
29009655,East of Eden,100,https://p1.music.126.net/orDs-AZ0jJjB06uoP0pdMw==/6667438510952720.jpg,Zella Day,900106
1435828582,Empty Love,100,https://p1.music.126.net/xrWSChs7pIOWFjOz5eQIzw==/109951164855840145.jpg,Lulleaux,1115185
534228257,Touch,100,https://p1.music.126.net/fhGTMfI8oAcApCp-MVmmaw==/109951168437709430.jpg,3LAU,762511
1356658022,Slow Down,100,https://p1.music.126.net/d9d0ys74aC9tCfHtp6jcuA==/109951163975730949.jpg,Madnap,896042
484365611,Parties,100,https://p1.music.126.net/P3c_pg1RI5KXw7DFxGEh0w==/109951163784021165.jpg,Jake Miller,776761
1510735,When I Miss You Most,100,https://p1.music.126.net/VVrZCtd3-zhQqrlhA4rRwQ==/6657542906414720.jpg,Josh Hoge,35468
25882970,Back For You,100,https://p1.music.126.net/AWFCKGo1ST-OMXZ0nFDwJQ==/109951165967134415.jpg,One Direction,98351
500412390,Contact,100,https://p1.music.126.net/TPck7lv3kqj9x_iXqx7mOQ==/109951163692316285.jpg,Lulleaux,1115185
39449302,One Call Away (feat. Tyga) [Remix],100,https://p1.music.126.net/gDe4ZhlMJa1as-HQsYukDA==/109951163983939238.jpg,Charlie Puth,90331
1805172349,如果这就是爱情,100,https://p1.music.126.net/0WBXpnxrgQgVJYs7yVz9mA==/109951167351448813.jpg,佳er,28291349
1813926556,天使的翅膀,100,https://p1.music.126.net/qSNyP128f02RQeb61wGyXg==/109951169001655364.jpg,林加弦,30709091
1331127961,很爱很爱你,100,https://p1.music.126.net/zxkDqASxzEt0h_SS-Ul3RQ==/109951163705885101.jpg,薛飞superman,28071637
1407789605,这就是爱情,100,https://p1.music.126.net/Gx8DZg-b3V2Rbzl3OAClaw==/109951164529838755.jpg,粥粥和小伙,12699514
1436081452,爱要怎么说出口,100,https://p1.music.126.net/Isa-j3Ngn1WWWOeYCgK8lw==/109951167644513552.jpg,澪恩Seiwen,28066477
